antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'总胆固醇_High', '糖化血红蛋白_High'})","frozenset({'高密度脂蛋白_Low', 'Dept_内分泌代谢科'})",0.16676942046855733,0.6532059186189889,0.11374845869297164,0.6820702402957486,1.0441887019912262,1.0,0.0048136861982512325,1.0907883606228312,0.050788695086358915,0.1610650371017023,0.08323187512836301,0.4281044924933203
"frozenset({'氯_High', '尿素_High'})",frozenset({'高密度脂蛋白_Low'}),0.0718249075215783,0.6908138101109741,0.051787916152897656,0.7210300429184548,1.0437400532027967,1.0,0.0021702781270477867,1.1083135729868157,0.04514992646012233,0.07285342584562012,0.09772827440425481,0.3979982878581565
"frozenset({'总胆固醇_High', '低密度脂蛋白_High', 'Dept_内分泌代谢科'})",frozenset({'葡萄糖_High'}),0.21763255240443896,0.6775585696670777,0.1538224414303329,0.7067988668555241,1.0431553794719381,1.0,0.006363640510185925,1.0997277768842662,0.0528780176586427,0.2074844074844074,0.09068405743720835,0.4669117173222115
"frozenset({'总胆固醇_High', '低密度脂蛋白_High', '高密度脂蛋白_Low'})","frozenset({'Dept_内分泌代谢科', '糖化血红蛋白_High'})",0.16738594327990136,0.563193588162762,0.09833538840937114,0.587476979742173,1.0431173083106784,1.0,0.004064698405554942,1.0588655429804474,0.04964491265861134,0.15553388590931255,0.05559302913451622,0.38104007717267385
"frozenset({'高密度脂蛋白_Low', 'Dept_内分泌代谢科', '葡萄糖_High', '糖化血红蛋白_High'})",frozenset({'氯_High'}),0.344636251541307,0.5678175092478421,0.20406905055487054,0.5921288014311271,1.042815326733212,1.0,0.008378552608172801,1.0596053172388435,0.06264832188442358,0.28807658833768496,0.056252376492565245,0.4757603833431423
frozenset({'总胆固醇_High'}),frozenset({'葡萄糖_High'}),0.26140567200986436,0.6775585696670777,0.1846485819975339,0.7063679245283019,1.0425193572201144,1.0,0.0075309287676689485,1.0981137868366189,0.055220024470388755,0.24478953821005306,0.08934755943576594,0.48944419884285884
"frozenset({'高密度脂蛋白_Low', '骨钙素(N-MID)_Low', 'Dept_内分泌代谢科', '糖化血红蛋白_High'})",frozenset({'氯_High'}),0.18341553637484587,0.5678175092478421,0.10850801479654747,0.5915966386554622,1.0418781193259063,1.0,0.0043614617748254925,1.0582246172738021,0.04922312021689142,0.16882494004796164,0.055021038372553115,0.39134663637441947
"frozenset({'钾_Low', '氯_High', '糖化血红蛋白_High'})",frozenset({'Dept_内分泌代谢科'}),0.06288532675709001,0.9414303329223181,0.06165228113440197,0.9803921568627452,1.0413857750041733,1.0,0.0024501270295459662,2.987053020961785,0.04240789473684217,0.06540222367560498,0.6652218782249752,0.5229400208020341
"frozenset({'钾_Low', '葡萄糖_High', '糖化血红蛋白_High'})",frozenset({'Dept_内分泌代谢科'}),0.07860665844636251,0.9414303329223181,0.07706535141800247,0.9803921568627452,1.0413857750041733,1.0,0.0030626587869324595,2.987053020961785,0.04313148210103722,0.08172605426610004,0.6652218782249752,0.5311260063946994
"frozenset({'高密度脂蛋白_Low', '氯_High', '钾_Low'})",frozenset({'Dept_内分泌代谢科'}),0.07644882860665844,0.9414303329223181,0.0749075215782984,0.9798387096774195,1.0407978959376387,1.0,0.002936275411610706,2.9050554870530383,0.04244342250572791,0.07943772474664923,0.6557724957555199,0.5297032448190634
"frozenset({'总胆固醇_High', '高密度脂蛋白_Low', '低密度脂蛋白_High', 'Dept_内分泌代谢科', '氯_High'})",frozenset({'葡萄糖_High'}),0.08045622688039457,0.6775585696670777,0.05672009864364982,0.7049808429118775,1.040472181258476,1.0,0.002206292637759781,1.0929508222973081,0.04230130157851013,0.08087912087912087,0.08504574991025846,0.39434665439497424
"frozenset({'骨钙素(N-MID)_Low', '钾_Low'})",frozenset({'Dept_内分泌代谢科'}),0.05795314426633785,0.9414303329223181,0.05672009864364982,0.9787234042553192,1.0396132034722514,1.0,0.0021612507430962408,2.7527743526510573,0.040447871613931326,0.06017004578155657,0.6367301231802924,0.5194861291086681
"frozenset({'Dept_内分泌代谢科', '肌酐_Low', '葡萄糖_High'})",frozenset({'高密度脂蛋白_Low'}),0.07983970406905055,0.6908138101109741,0.05733662145499383,0.7181467181467182,1.0395662443855216,1.0,0.002182251288920377,1.096975660017229,0.04136272761657749,0.08038029386343994,0.08840274543165876,0.40057268972931626
"frozenset({'总胆固醇_High', '低密度脂蛋白_High', 'Dept_内分泌代谢科'})",frozenset({'高密度脂蛋白_Low'}),0.21763255240443896,0.6908138101109741,0.156288532675709,0.7181303116147308,1.0395424948140057,1.0,0.005944959945022282,1.0969118093550365,0.04861956253118283,0.2077868852459016,0.08834968183268883,0.4721842990469906
"frozenset({'Dept_内分泌代谢科', '尿酸_High'})",frozenset({'葡萄糖_High'}),0.12299630086313193,0.6775585696670777,0.08662145499383476,0.7042606516290727,1.0394092601841272,1.0,0.0032842573066695357,1.090289243244373,0.04323249254170068,0.12132987910189981,0.08281219300641654,0.4160520728573025
"frozenset({'高密度脂蛋白_Low', '钠_High', '葡萄糖_High'})",frozenset({'Dept_内分泌代谢科'}),0.057028360049321825,0.9414303329223181,0.05579531442663378,0.9783783783783784,1.0392467123311917,1.0,0.00210708643938691,2.7088471023427854,0.0400484757413591,0.059189012426422494,0.6308392603129443,0.5188224570346378
"frozenset({'肌酐_Low', '葡萄糖_High'})",frozenset({'Dept_内分泌代谢科'}),0.08168927250308261,0.9414303329223181,0.07983970406905055,0.9773584905660377,1.0381633737381226,1.0,0.002934945060291516,2.5868269625976157,0.04003053549881337,0.084640522875817,0.6134260178748758,0.5310826506530254
"frozenset({'高密度脂蛋白_Low', '糖化血红蛋白_High', '葡萄糖_High', '钾_Low'})",frozenset({'Dept_内分泌代谢科'}),0.06720098643649815,0.9414303329223181,0.0656596794081381,0.9770642201834864,1.0378507957679206,1.0,0.0023946323745174664,2.553637484586944,0.039097772357875,0.06963059823471723,0.608401738290683,0.5234044087164976
"frozenset({'高密度脂蛋白_Low', '钠_High', '氯_High', '葡萄糖_High'})",frozenset({'Dept_内分泌代谢科'}),0.052712700369913684,0.9414303329223181,0.05147965474722565,0.976608187134503,1.0373663913111748,1.0,0.0018543196887434096,2.503853267570911,0.0380248289623163,0.05461085676913015,0.600615574022778,0.5156452854467538
"frozenset({'高密度脂蛋白_Low', '糖化血红蛋白_High', '氯_High', '钾_Low'})",frozenset({'Dept_内分泌代谢科'}),0.051787916152897656,0.9414303329223181,0.05055487053020962,0.9761904761904763,1.0369226931112983,1.0,0.0018001553850340857,2.4599260172626467,0.03755272923340429,0.053629823413996074,0.5934837092731843,0.5149452708391805
"frozenset({'钾_Low', '糖化血红蛋白_High'})",frozenset({'Dept_内分泌代谢科'}),0.09032059186189889,0.9414303329223181,0.08816276202219482,0.9761092150170648,1.0368363763966464,1.0,0.0031322171559065304,2.451558921965824,0.03905515020391332,0.09343351845802027,0.5920962816597803,0.5348784450985783
"frozenset({'肌酐_Low', '氯_High'})",frozenset({'Dept_内分泌代谢科'}),0.06350184956843404,0.9414303329223181,0.061960542540073986,0.9757281553398058,1.0364316096667747,1.0,0.0021779751596801705,2.4130702836004936,0.03753451308303778,0.06570774762994443,0.5855901890648952,0.5207717397524176
"frozenset({'总胆固醇_High', '氯_High', '高密度脂蛋白_Low'})","frozenset({'Dept_内分泌代谢科', '葡萄糖_High'})",0.09741060419235512,0.6442663378545006,0.06504315659679408,0.6677215189873418,1.036406032342075,1.0,0.002284783365591181,1.070588926075979,0.03891823997099415,0.096127562642369,0.06593466862646166,0.3843392283931924
"frozenset({'高密度脂蛋白_Low', '钠_High'})",frozenset({'Dept_内分泌代谢科'}),0.08785450061652281,0.9414303329223181,0.08569667077681874,0.9754385964912281,1.0361240363515205,1.0,0.002987779012681671,2.384622159591336,0.038222615554058974,0.09081999346618752,0.5806463527239155,0.5332333781408334
"frozenset({'高密度脂蛋白_Low', '低密度脂蛋白_High'})","frozenset({'Dept_内分泌代谢科', '糖化血红蛋白_High'})",0.3033292231812577,0.563193588162762,0.17694204685573367,0.5833333333333334,1.0357598978288636,1.0,0.006108973257657885,1.0483353884093713,0.04955752212389382,0.25659365221278496,0.04610679840037653,0.4487547892720307
"frozenset({'总胆固醇_High', '低密度脂蛋白_High'})",frozenset({'高密度脂蛋白_Low'}),0.2339704069050555,0.6908138101109741,0.16738594327990136,0.7154150197628458,1.0356119250828522,1.0,0.005755955032605009,1.0864459172489382,0.04489033649410273,0.22100122100122102,0.07956762124693112,0.4788587816351043
"frozenset({'氯_High', '钾_Low'})",frozenset({'Dept_内分泌代谢科'}),0.09802712700369914,0.9414303329223181,0.09556103575832306,0.9748427672955974,1.0354911385418852,1.0,0.0032753249478122137,2.3281442663378438,0.03799969131038735,0.10124101894186806,0.5704733531943046,0.5381744943223239
"frozenset({'高密度脂蛋白_Low', '钠_High', '糖化血红蛋白_High'})",frozenset({'Dept_内分泌代谢科'}),0.06103575832305795,0.9414303329223181,0.0594944512946979,0.9747474747474747,1.035389917511725,1.0,0.0020335370164553043,2.3193588162761967,0.03640211064200394,0.06309251389342922,0.5688463583200415,0.5189716417614256
"frozenset({'骨钙素(N-MID)_Low', '糖化血红蛋白_High'})","frozenset({'氯_High', 'Dept_内分泌代谢科'})",0.2441430332922318,0.5403822441430333,0.13655980271270038,0.5593434343434344,1.0350884774729614,1.0,0.004629242490356872,1.0430294058415979,0.04484844913996608,0.21075166508087537,0.04125425956411882,0.4060265374797606
"frozenset({'高密度脂蛋白_Low', '肌酐_Low'})",frozenset({'Dept_内分泌代谢科'}),0.0721331689272503,0.9414303329223181,0.07028360049321825,0.9743589743589745,1.0349772471579939,1.0,0.0023752472552951848,2.2842170160296003,0.03642245147753114,0.07450980392156861,0.5622132253711215,0.5245075814820412
"frozenset({'高密度脂蛋白_Low', '氯_High'})","frozenset({'葡萄糖_High', 'Dept_内分泌代谢科'})",0.4096794081381011,0.6442663378545006,0.27311960542540076,0.6666666666666667,1.0347687400318981,1.0,0.009176953449867076,1.0672009864364984,0.05691906005221953,0.349782866166601,0.06296938186019665,0.5452950558213716
"frozenset({'钠_High', '氯_High', 'Dept_内分泌代谢科'})",frozenset({'高密度脂蛋白_Low'}),0.1091245376078915,0.6908138101109741,0.0779901356350185,0.7146892655367232,1.0345613464529808,1.0,0.0026053980335126875,1.0836822893140117,0.037498803287881036,0.10802732707087959,0.07722031645177473,0.4137926470477012
frozenset({'总胆固醇_High'}),"frozenset({'高密度脂蛋白_Low', 'Dept_内分泌代谢科'})",0.26140567200986436,0.6532059186189889,0.17663378545006164,0.6757075471698113,1.0344479863232032,1.0,0.005882053332644077,1.0693868400403541,0.04508677930349297,0.2393483709273183,0.0648846960167714,0.4730590590969396
"frozenset({'高密度脂蛋白_Low', '钠_High', '氯_High'})",frozenset({'Dept_内分泌代谢科'}),0.08014796547472257,0.9414303329223181,0.0779901356350185,0.9730769230769231,1.0336154349906805,1.0,0.002536409815103974,2.175444777171039,0.03535589017579927,0.08265272786671023,0.5403238866396757,0.5279595486373483
"frozenset({'高密度脂蛋白_Low', '葡萄糖_High', '钾_Low'})",frozenset({'Dept_内分泌代谢科'}),0.09155363748458693,0.9414303329223181,0.08908754623921085,0.973063973063973,1.0336016793122227,1.0,0.002896174821846953,2.1743988902589306,0.035785615070395904,0.09438275636838668,0.5401027822080435,0.5338469832575923
"frozenset({'钠_High', '葡萄糖_High', '糖化血红蛋白_High'})",frozenset({'Dept_内分泌代谢科'}),0.057028360049321825,0.9414303329223181,0.055487053020961775,0.972972972972973,1.0335050177879255,1.0,0.0017988250337149028,2.167077681874233,0.0343794268279394,0.058842759071592025,0.5385490753911814,0.5159560346200818
"frozenset({'高密度脂蛋白_Low', '钠_High', '氯_High', '糖化血红蛋白_High'})",frozenset({'Dept_内分泌代谢科'}),0.056411837237977804,0.9414303329223181,0.054870530209617754,0.9726775956284153,1.033191263987747,1.0,0.0017627154979086845,2.1436498150431533,0.03404556783602327,0.05818895063746322,0.5335058958872585,0.5154809065240963
"frozenset({'高密度脂蛋白_Low', '骨钙素(N-MID)_Low', '氯_High', '葡萄糖_High'})",frozenset({'Dept_内分泌代谢科'}),0.12392108508014797,0.9414303329223181,0.12053020961775586,0.972636815920398,1.0331479472317522,1.0,0.0038671412346572426,2.1404551059298242,0.03662274505004395,0.12756933115823818,0.5328096360303736,0.5503328152948421
"frozenset({'高密度脂蛋白_Low', '骨钙素(N-MID)_Low', '氯_High'})",frozenset({'Dept_内分泌代谢科'}),0.15690505548705302,0.9414303329223181,0.15258939580764488,0.9724950884086444,1.0329974023567918,1.0,0.0048742171832737435,2.1294257530385763,0.037888205639576636,0.16134289439374183,0.5303898252507495,0.5672888015717092
"frozenset({'高密度脂蛋白_Low', '葡萄糖_High', '糖化血红蛋白_High'})",frozenset({'氯_High'}),0.3615906288532676,0.5678175092478421,0.2120838471023428,0.5865302642796248,1.032955579437081,1.0,0.006766356859519457,1.0452578590768682,0.04997445341538181,0.2956596476149549,0.04329827198509495,0.4800186609128852
"frozenset({'总胆固醇_High', '低密度脂蛋白_High'})",frozenset({'葡萄糖_High'}),0.2339704069050555,0.6775585696670777,0.16368680641183725,0.699604743083004,1.0325376644955708,1.0,0.005158152164823682,1.073390550976702,0.04113721879298385,0.218878812860676,0.06837264489604676,0.4705940002949142
"frozenset({'总胆固醇_High', '氯_High', 'Dept_内分泌代谢科'})",frozenset({'高密度脂蛋白_Low'}),0.1279284833538841,0.6908138101109741,0.09124537607891492,0.7132530120481927,1.0324822717913151,1.0,0.002870613071499925,1.0782543596970229,0.036075444479474215,0.12542372881355932,0.07257504594649765,0.4226684515841142
"frozenset({'高密度脂蛋白_Low', '钾_Low', '糖化血红蛋白_High'})",frozenset({'Dept_内分泌代谢科'}),0.07552404438964241,0.9414303329223181,0.07336621454993834,0.9714285714285714,1.0318645336327066,1.0,0.002265588296557347,2.049938347718864,0.03340329129317605,0.07775236850702384,0.5121804511278192,0.5246795771353728
"frozenset({'钠_High', '葡萄糖_High'})",frozenset({'Dept_内分泌代谢科'}),0.0749075215782984,0.9414303329223181,0.07274969173859433,0.9711934156378601,1.0316147479794426,1.0,0.0022294787607511357,2.033204157125243,0.0331273756205558,0.07709898725906567,0.5081654754169376,0.5242345598163105
"frozenset({'骨钙素(N-MID)_Low', '尿酸_High'})",frozenset({'Dept_内分泌代谢科'}),0.053329223181257705,0.9414303329223181,0.051787916152897656,0.9710982658959537,1.0315136786399717,1.0,0.001582167818877607,2.026510480887789,0.032271944922547285,0.054919908466819226,0.5065409187709149,0.5130540445393325
"frozenset({'钠_High', '糖化血红蛋白_High'})","frozenset({'Dept_内分泌代谢科', '葡萄糖_High'})",0.08353884093711467,0.6442663378545006,0.055487053020961775,0.6642066420664207,1.030950405197832,1.0,0.0016657899017972697,1.0593826641915423,0.032757783010053505,0.08253094910591471,0.056054026744773534,0.37516552199014813
"frozenset({'骨钙素(N-MID)_Low', '氯_High', '葡萄糖_High'})",frozenset({'Dept_内分泌代谢科'}),0.156288532675709,0.9414303329223181,0.15166461159062886,0.970414201183432,1.0307870558739534,1.0,0.004529846241795532,1.9796547472256514,0.03540016218576507,0.16031280547409577,0.494861413889755,0.5657571988235431
frozenset({'钠_High'}),frozenset({'Dept_内分泌代谢科'}),0.12453760789149199,0.9414303329223181,0.12083847102342787,0.9702970297029704,1.0306625947467045,1.0,0.003594989364791454,1.9718454582819613,0.03398246622592699,0.1278538812785388,0.49286086503387305,0.5493266418979816
"frozenset({'骨钙素(N-MID)_Low', '氯_High'})",frozenset({'Dept_内分泌代谢科'}),0.20530209617755857,0.9414303329223181,0.19913686806411837,0.96996996996997,1.030315187486111,1.0,0.005859247310029625,1.9503699136868065,0.037024405123610785,0.21014964216005205,0.4872767504346452,0.5907479188422214
frozenset({'肌酐_Low'}),frozenset({'Dept_内分泌代谢科'}),0.10234278668310727,0.9414303329223181,0.09926017262638717,0.9698795180722891,1.0302191082601526,1.0,0.002911568887111707,1.9445129469790348,0.03267695037881371,0.10509138381201044,0.48573240329739925,0.5376575062529094
"frozenset({'葡萄糖_High', '钾_Low'})",frozenset({'Dept_内分泌代谢科'}),0.11251541307028361,0.9414303329223181,0.1091245376078915,0.9698630136986301,1.0302015770917996,1.0,0.0031991148222422494,1.9434480439412622,0.03303289159960194,0.11549755301794454,0.48545061283345353,0.5428882848453858
"frozenset({'高密度脂蛋白_Low', '骨钙素(N-MID)_Low', '氯_High', '糖化血红蛋白_High'})",frozenset({'Dept_内分泌代谢科'}),0.11189889025893958,0.9414303329223181,0.10850801479654747,0.9696969696969696,1.0300252029132184,1.0,0.003163005286436038,1.9327990135634958,0.032822804581742415,0.11484502446982056,0.4826156299840494,0.5424778234208489
"frozenset({'高密度脂蛋白_Low', '骨钙素(N-MID)_Low', '糖化血红蛋白_High'})",frozenset({'氯_High'}),0.19143033292231812,0.5678175092478421,0.11189889025893958,0.5845410628019324,1.029452338615347,1.0,0.0032013954245037057,1.0402532044848452,0.03538311755828135,0.17285714285714288,0.03869558325925025,0.3908047333553636
"frozenset({'骨钙素(N-MID)_Low', 'Dept_内分泌代谢科', '糖化血红蛋白_High'})",frozenset({'氯_High'}),0.23366214549938347,0.5678175092478421,0.13655980271270038,0.5844327176781003,1.0292615288532887,1.0,0.0038823452497335764,1.0399819936194785,0.03709804249167825,0.205377839592026,0.038444890262309295,0.41246608739496765
"frozenset({'高密度脂蛋白_Low', '肌酐_Low', '葡萄糖_High'})",frozenset({'Dept_内分泌代谢科'}),0.059186189889025895,0.9414303329223181,0.05733662145499383,0.9687499999999999,1.0290193189259986,1.0,0.0016169470033646424,1.8742293464858126,0.029975056018263956,0.060784313725490195,0.46644736842105056,0.5148268664047151
"frozenset({'氯_High', '葡萄糖_High', '钠_High'})",frozenset({'Dept_内分泌代谢科'}),0.06843403205918619,0.9414303329223181,0.06627620221948212,0.9684684684684685,1.0287202723352036,1.0,0.001850328634785875,1.8574951558921953,0.029969371892940157,0.07023848415550472,0.461640587956377,0.5194339722826953
frozenset({'总胆固醇_High'}),"frozenset({'Dept_内分泌代谢科', '葡萄糖_High'})",0.26140567200986436,0.6442663378545006,0.17324290998766953,0.6627358490566038,1.0286675092534079,1.0,0.004828034987479496,1.054762746501341,0.03773192568872203,0.23653198653198654,0.05191949249534025,0.46581768529385215
"frozenset({'钠_High', '氯_High'})",frozenset({'高密度脂蛋白_Low'}),0.11282367447595561,0.6908138101109741,0.08014796547472257,0.7103825136612022,1.0283270300387952,1.0,0.0022078130392674117,1.0675674103715422,0.03104987437857489,0.11077971878994461,0.06329100131300097,0.41320107387656274
"frozenset({'葡萄糖_High', '糖化血红蛋白_High'})","frozenset({'氯_High', 'Dept_内分泌代谢科'})",0.469482120838471,0.5403822441430333,0.26078914919852036,0.5554826001313198,1.0279438418859108,1.0,0.007089347154796699,1.0339702247712856,0.05124089436154458,0.3481481481481482,0.03285416151978636,0.5190419275613816
"frozenset({'总胆固醇_High', '低密度脂蛋白_High', '糖化血红蛋白_High'})",frozenset({'高密度脂蛋白_Low'}),0.1467324290998767,0.6908138101109741,0.10419235511713934,0.7100840336134454,1.0278949598581066,1.0,0.0028275667038151625,1.0664683071534518,0.03180473372781086,0.14207650273224043,0.06232562815754432,0.43045477896647283
frozenset({'镁_Low'}),frozenset({'Dept_内分泌代谢科'}),0.06658446362515413,0.9414303329223181,0.06442663378545006,0.9675925925925926,1.0277899051638408,1.0,0.001742000027367227,1.8072925841113239,0.028967278289394674,0.0682783404116302,0.4466861598440538,0.5180137160736374
"frozenset({'葡萄糖_High', '高密度脂蛋白_Low', '氯_High', '糖化血红蛋白_High', '骨钙素(N-MID)_Low'})",frozenset({'Dept_内分泌代谢科'}),0.09463625154130703,0.9414303329223181,0.09155363748458693,0.9674267100977199,1.0276137025399485,1.0,0.0024601996895340095,1.7980887792848321,0.029680530191255387,0.09693211488250653,0.443853934510543,0.5323381094692922
"frozenset({'高密度脂蛋白_Low', '钾_Low'})",frozenset({'Dept_内分泌代谢科'}),0.11344019728729964,0.9414303329223181,0.10974106041923551,0.967391304347826,1.02757609407477,1.0,0.0029450177202795663,1.7961364570489082,0.030269881702114306,0.11611219830397912,0.44324942791761934,0.5419798695936904
"frozenset({'钠_High', '氯_High'})",frozenset({'Dept_内分泌代谢科'}),0.11282367447595561,0.9414303329223181,0.1091245376078915,0.9672131147540984,1.027386818684445,1.0,0.002908908184473355,1.7863748458693005,0.030046760344401117,0.11545988258317026,0.440207075064712,0.54156333537312
"frozenset({'钠_High', '糖化血红蛋白_High'})",frozenset({'Dept_内分泌代谢科'}),0.08353884093711467,0.9414303329223181,0.08076448828606658,0.966789667896679,1.0269370277199825,1.0,0.002118489450694136,1.763597753116865,0.02862146083196602,0.08553705517466535,0.43297727714119233,0.526289398453906
"frozenset({'钠_High', 'Dept_内分泌代谢科'})",frozenset({'高密度脂蛋白_Low'}),0.12083847102342787,0.6908138101109741,0.08569667077681874,0.7091836734693877,1.0265916272800955,1.0,0.002219786201139995,1.06316654768858,0.029463105532404346,0.11804670912951166,0.059413595946853213,0.4166177180376836
"frozenset({'镁_Low', '葡萄糖_High'})",frozenset({'Dept_内分泌代谢科'}),0.054870530209617754,0.9414303329223181,0.0530209617755857,0.9662921348314607,1.0264085413861357,1.0,0.0013641802527211422,1.7375667899712297,0.027222803743988905,0.05620915032679739,0.4244825547013604,0.5113058578544992
"frozenset({'总胆固醇_High', '低密度脂蛋白_High', 'Dept_内分泌代谢科', '糖化血红蛋白_High'})",frozenset({'高密度脂蛋白_Low'}),0.13871763255240444,0.6908138101109741,0.09833538840937114,0.7088888888888889,1.0261649065397394,1.0,0.0025073321362705514,1.0620899652676463,0.029604414295748,0.13448566610455312,0.05846017503046425,0.4256180276662205
"frozenset({'总胆固醇_High', '低密度脂蛋白_High', '糖化血红蛋白_High'})","frozenset({'高密度脂蛋白_Low', 'Dept_内分泌代谢科'})",0.1467324290998767,0.6532059186189889,0.09833538840937114,0.6701680672268908,1.0259675366135128,1.0,0.0024888972679905363,1.051426641639244,0.02966278290177041,0.14015817223198593,0.04891129785247447,0.4103553880259041
"frozenset({'高密度脂蛋白_Low', '氯_High', 'Dept_内分泌代谢科'})",frozenset({'葡萄糖_High'}),0.3930332922318126,0.6775585696670777,0.27311960542540076,0.6949019607843138,1.0255968884369033,1.0,0.006816530109271246,1.0568453050757736,0.04111929030904522,0.34248163896405104,0.053787725415213886,0.5489978411746864
"frozenset({'Dept_内分泌代谢科', '葡萄糖_High', '糖化血红蛋白_High'})",frozenset({'氯_High'}),0.44790382244143034,0.5678175092478421,0.26078914919852036,0.5822436338609773,1.0254062694055432,1.0,0.006461516357239627,1.034532387253518,0.044877658584490665,0.34544712127398935,0.03337970630885204,0.5207635107415636
"frozenset({'骨钙素(N-MID)_Low', '氯_High', '糖化血红蛋白_High'})",frozenset({'Dept_内分泌代谢科'}),0.14149198520345252,0.9414303329223181,0.13655980271270038,0.9651416122004358,1.0251864407263307,1.0,0.0033549559767743486,1.6802173242910023,0.028616702667871675,0.144299674267101,0.40483889462217765,0.555098638451233
"frozenset({'高密度脂蛋白_Low', '氯_High', '葡萄糖_High'})",frozenset({'Dept_内分泌代谢科'}),0.28298397040690504,0.9414303329223181,0.27311960542540076,0.9651416122004358,1.0251864407263307,1.0,0.006709911953548697,1.6802173242910023,0.03426376480224532,0.28710304601425796,0.40483889462217765,0.6276264708022481
"frozenset({'肌酐_Low', 'Dept_内分泌代谢科'})",frozenset({'高密度脂蛋白_Low'}),0.09926017262638717,0.6908138101109741,0.07028360049321825,0.7080745341614907,1.0249860726550093,1.0,0.001713302448910714,1.0591271611092163,0.02706329478727629,0.09764453961456102,0.05582630989020522,0.4049074143364348
"frozenset({'低密度脂蛋白_High', 'Dept_内分泌代谢科', '糖化血红蛋白_High'})",frozenset({'氯_High'}),0.22749691738594327,0.5678175092478421,0.13224414303329224,0.5813008130081302,1.023745840064264,1.0,0.00306741004164382,1.0322028419905909,0.030025840081706223,0.19944211994421202,0.03119817218143684,0.40709991790471656
frozenset({'钾_Low'}),frozenset({'Dept_内分泌代谢科'}),0.1439580764488286,0.9414303329223181,0.13871763255240444,0.9635974304068522,1.023546189993395,1.0,0.003191132714327194,1.608943207369258,0.026873124474852912,0.14653207424291761,0.37847402231488675,0.5554725855374143
"frozenset({'氯_High', '葡萄糖_High'})",frozenset({'Dept_内分泌代谢科'}),0.3714549938347719,0.9414303329223181,0.3578914919852034,0.9634854771784231,1.0234272717638522,1.0,0.00819249347367651,1.6040102006501467,0.036419027921930545,0.3747579083279535,0.3765625682463402,0.6718213240509011
"frozenset({'总胆固醇_High', '氯_High'})",frozenset({'高密度脂蛋白_Low'}),0.1377928483353884,0.6908138101109741,0.09741060419235512,0.7069351230425056,1.023336697523377,1.0,0.0022214016277418563,1.0550093654991954,0.026448998248575578,0.13322091062394603,0.0521411158024808,0.4239718007001908
"frozenset({'钠_High', '氯_High', '糖化血红蛋白_High'})",frozenset({'Dept_内分泌代谢科'}),0.07552404438964241,0.9414303329223181,0.07274969173859433,0.963265306122449,1.023193403097978,1.0,0.001649065485213333,1.5943964926702283,0.02451947259255907,0.07704864511916423,0.3728034371643393,0.520270505058605
"frozenset({'高密度脂蛋白_Low', '低密度脂蛋白_High', '骨钙素(N-MID)_Low', '氯_High'})",frozenset({'Dept_内分泌代谢科'}),0.058569667077681874,0.9414303329223181,0.056411837237977804,0.9631578947368421,1.0230793092751524,1.0,0.001272576061886424,1.5897481063942216,0.023962124384038153,0.0597843841881738,0.3709695290858723,0.5115396546375762
"frozenset({'总胆固醇_High', '低密度脂蛋白_High'})","frozenset({'高密度脂蛋白_Low', 'Dept_内分泌代谢科'})",0.2339704069050555,0.6532059186189889,0.156288532675709,0.6679841897233201,1.0226242149421663,1.0,0.0034576781036335935,1.0445107451118545,0.028880978176752704,0.21383382539013074,0.04261396574440027,0.4536239967021508
"frozenset({'骨钙素(N-MID)_Low', '氯_High', '葡萄糖_High', '糖化血红蛋白_High'})",frozenset({'Dept_内分泌代谢科'}),0.11528976572133169,0.9414303329223181,0.11097410604192355,0.9625668449197861,1.0224514881859155,1.0,0.0024368235163542,1.5646468205037851,0.024819976771196295,0.11734028683181226,0.36087813115676803,0.5402225187270836
"frozenset({'总胆固醇_High', '氯_High', '糖化血红蛋白_High'})",frozenset({'高密度脂蛋白_Low'}),0.08816276202219482,0.6908138101109741,0.06226880394574599,0.7062937062937062,1.0224082031310946,1.0,0.0013647504032864993,1.0527053608126358,0.024036176437116318,0.08688172043010751,0.05006658346638396,0.3982160186979464
"frozenset({'总胆固醇_High', '氯_High', '糖化血红蛋白_High'})","frozenset({'高密度脂蛋白_Low', 'Dept_内分泌代谢科'})",0.08816276202219482,0.6532059186189889,0.05887792848335388,0.6678321678321678,1.022391482986103,1.0,0.0012894905286588015,1.0440327081575702,0.024018634353903924,0.08626919602529358,0.04217560217560209,0.37898451242009523
"frozenset({'高密度脂蛋白_Low', '骨钙素(N-MID)_Low'})","frozenset({'氯_High', 'Dept_内分泌代谢科'})",0.2762022194821208,0.5403822441430333,0.15258939580764488,0.5524553571428572,1.0223418018091437,1.0,0.0033346206066098283,1.0269763322888834,0.030192900039578377,0.22980501392757663,0.02626772540001936,0.4174142159359466
"frozenset({'氯_High', '葡萄糖_High', '糖化血红蛋白_High'})",frozenset({'Dept_内分泌代谢科'}),0.2709617755856967,0.9414303329223181,0.26078914919852036,0.9624573378839592,1.022335168335155,1.0,0.0056975145996555066,1.5600829503418938,0.029967162970626758,0.27405247813411077,0.3590084426082287,0.6197355451698774
